Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Respiration Rate(bpm),Data Set 1:Heart Rate(bpm)
11.500000000000,2.522926330566,,
11.600000000000,2.479484558105,,
11.700000000000,2.392616271973,,
11.800000000000,2.290420532227,,
11.900000000000,2.231651306152,,
12.000000000000,2.198440551758,,84.571428571429
12.100000000000,2.193328857422,,
12.200000000000,2.216323852539,,
12.300000000000,2.244430541992,,
12.400000000000,2.216323852539,,
12.500000000000,2.172889709473,,
12.600000000000,2.172889709473,,
12.700000000000,2.211212158203,,
12.800000000000,2.290420532227,,
12.900000000000,2.415611267090,,
13.000000000000,2.571464538574,,84.333333333333
13.100000000000,2.678779602051,,
13.200000000000,2.757980346680,,
13.300000000000,2.855072021484,,
13.400000000000,2.970046997070,,
13.500000000000,3.095245361328,,
13.600000000000,3.225547790527,,
13.700000000000,3.348190307617,,
13.800000000000,3.373741149902,,
13.900000000000,3.291976928711,,
14.000000000000,3.179557800293,,84.714285714286
14.100000000000,3.092689514160,,
14.200000000000,3.049255371094,,
14.300000000000,3.062026977539,,
14.400000000000,3.087577819824,,
14.500000000000,3.026260375977,,
14.600000000000,2.888290405273,,
14.700000000000,2.773315429688,,
14.800000000000,2.711990356445,,
14.900000000000,2.673667907715,,
15.000000000000,2.660896301270,,85.000000000000
15.100000000000,2.643005371094,,
15.200000000000,2.574020385742,,
15.300000000000,2.476936340332,,
15.400000000000,2.402839660645,,
15.500000000000,2.372177124023,,
15.600000000000,2.384956359863,,
15.700000000000,2.410499572754,,
15.800000000000,2.441162109375,,
15.900000000000,2.448829650879,,
16.000000000000,2.395172119141,,85.500000000000
16.100000000000,2.338966369629,,
16.200000000000,2.336410522461,,
16.300000000000,2.361961364746,,
16.400000000000,2.402839660645,,
16.500000000000,2.448829650879,,
16.600000000000,2.461601257324,,
16.700000000000,2.413055419922,,
16.800000000000,2.367065429688,,
16.900000000000,2.372177124023,,
17.000000000000,2.489707946777,,85.571428571429
17.100000000000,2.752876281738,,
17.200000000000,3.085021972656,,
17.300000000000,3.376289367676,,
17.400000000000,3.527038574219,,
17.500000000000,3.606239318848,,
17.600000000000,3.698219299316,,
17.700000000000,3.774871826172,,
17.800000000000,3.777427673340,,
17.900000000000,3.680335998535,,
18.000000000000,3.481048583984,,85.571428571429
18.100000000000,3.248542785645,,
18.200000000000,3.031364440918,,
18.300000000000,2.844856262207,,
18.400000000000,2.719657897949,,
18.500000000000,2.602127075195,,
18.600000000000,2.430946350098,,
18.700000000000,2.272529602051,,
18.800000000000,2.190773010254,,
18.900000000000,2.160110473633,,
19.000000000000,2.155006408691,,85.500000000000
19.100000000000,2.162666320801,,
19.200000000000,2.144783020020,,
19.300000000000,2.096237182617,,
19.400000000000,2.088569641113,,
19.500000000000,2.160110473633,,
19.600000000000,2.282752990723,,
19.700000000000,2.448829650879,,
19.800000000000,2.653228759766,,
19.900000000000,2.814193725586,,
20.000000000000,2.934280395508,18.012008666992,86.000000000000
20.100000000000,3.056915283203,,
20.200000000000,3.194885253906,,
20.300000000000,3.343078613281,,
20.400000000000,3.481048583984,,
20.500000000000,3.580696105957,,
20.600000000000,3.544921875000,,
20.700000000000,3.435058593750,,
20.800000000000,3.371185302734,,
20.900000000000,3.314971923828,,
21.000000000000,3.243431091309,,86.428571428571
21.100000000000,3.164230346680,,
21.200000000000,3.010925292969,,
21.300000000000,2.811637878418,,
21.400000000000,2.673667907715,,
21.500000000000,2.635345458984,,
21.600000000000,2.643005371094,,
21.700000000000,2.648117065430,,
21.800000000000,2.620010375977,,
21.900000000000,2.533142089844,,
22.000000000000,2.471824645996,,87.166666666667
22.100000000000,2.482040405273,,
22.200000000000,2.512702941895,,
22.300000000000,2.548469543457,,
22.400000000000,2.563804626465,,
22.500000000000,2.510147094727,,
22.600000000000,2.456489562988,,
22.700000000000,2.489707946777,,
22.800000000000,2.576576232910,,
22.900000000000,2.688995361328,,
23.000000000000,2.834632873535,,87.428571428571
23.100000000000,3.000709533691,,
23.200000000000,3.105461120605,,
23.300000000000,3.146339416504,,
23.400000000000,3.182113647461,,
23.500000000000,3.266426086426,,
23.600000000000,3.381401062012,,
23.700000000000,3.473381042480,,
23.800000000000,3.455497741699,,
23.900000000000,3.320083618164,,
24.000000000000,3.177001953125,,88.285714285714
24.100000000000,3.072250366211,,
24.200000000000,3.003265380859,,
24.300000000000,2.957275390625,,
24.400000000000,2.888290405273,,
24.500000000000,2.763092041016,,
24.600000000000,2.602127075195,,
24.700000000000,2.471824645996,,
24.800000000000,2.384956359863,,
24.900000000000,2.321075439453,,
25.000000000000,2.262313842773,,89.666666666667
25.100000000000,2.188217163086,,
25.200000000000,2.134559631348,,
25.300000000000,2.114120483398,,
25.400000000000,2.147338867188,,
25.500000000000,2.239318847656,,
25.600000000000,2.323631286621,,
25.700000000000,2.326187133789,,
25.800000000000,2.264869689941,,
25.900000000000,2.218879699707,,
26.000000000000,2.223991394043,,90.166666666667
26.100000000000,2.254646301270,,
26.200000000000,2.300636291504,,
26.300000000000,2.400283813477,,
26.400000000000,2.494819641113,,
26.500000000000,2.563804626465,,
26.600000000000,2.666000366211,,
26.700000000000,2.793754577637,,
26.800000000000,2.929168701172,,
26.900000000000,3.069694519043,,
27.000000000000,3.217880249023,,90.500000000000
27.100000000000,3.291976928711,,
27.200000000000,3.222991943359,,
27.300000000000,3.039031982422,,
27.400000000000,2.878067016602,,
27.500000000000,2.829521179199,,
27.600000000000,2.849960327148,,
27.700000000000,2.870399475098,,
27.800000000000,2.821861267090,,
27.900000000000,2.745208740234,,
28.000000000000,2.627677917480,,91.166666666667
28.100000000000,2.517814636230,,
28.200000000000,2.494819641113,,
28.300000000000,2.476936340332,,
28.400000000000,2.400283813477,,
28.500000000000,2.267425537109,,
28.600000000000,2.149894714355,,
28.700000000000,2.096237182617,,
28.800000000000,2.075798034668,,
28.900000000000,2.065574645996,,
29.000000000000,2.068130493164,,91.166666666667
29.100000000000,2.070686340332,,
29.200000000000,2.040031433105,,
29.300000000000,2.017036437988,,
29.400000000000,2.024696350098,,
29.500000000000,2.057914733887,,
29.600000000000,2.098793029785,,
29.700000000000,2.142227172852,,
29.800000000000,2.198440551758,,
29.900000000000,2.223991394043,,
30.000000000000,2.269981384277,18.278751373291,91.166666666667
30.100000000000,2.387504577637,,
30.200000000000,2.543365478516,,
30.300000000000,2.727325439453,,
30.400000000000,2.901062011719,,
30.500000000000,3.031364440918,,
30.600000000000,3.021148681641,,
30.700000000000,2.885734558105,,
30.800000000000,2.719657897949,,
30.900000000000,2.525474548340,,
31.000000000000,2.257202148438,,90.857142857143
31.100000000000,1.692550659180,,
31.200000000000,1.076789855957,,
31.300000000000,0.770195007324,,
31.400000000000,0.688430786133,,
31.500000000000,0.867286682129,,
31.600000000000,1.270973205566,,
31.700000000000,1.687438964844,,
31.800000000000,1.973594665527,,
31.900000000000,2.229095458984,,
32.000000000000,2.548469543457,,90.714285714286
32.100000000000,2.839744567871,,
32.200000000000,3.033920288086,,
32.300000000000,3.113128662109,,
32.400000000000,3.115684509277,,
32.500000000000,3.064582824707,,
32.600000000000,2.954719543457,,
32.700000000000,2.829521179199,,
32.800000000000,2.648117065430,,
32.900000000000,2.413055419922,,
33.000000000000,2.183105468750,,90.000000000000
33.100000000000,2.029808044434,,
33.200000000000,1.940383911133,,
33.300000000000,1.863731384277,,
33.400000000000,1.833076477051,,
33.500000000000,1.810081481934,,
33.600000000000,1.794746398926,,
33.700000000000,1.833076477051,,
33.800000000000,1.894393920898,,
33.900000000000,1.935272216797,,
34.000000000000,1.968490600586,,89.142857142857
34.100000000000,1.996589660645,,
34.200000000000,1.988929748535,,
34.300000000000,1.919944763184,,
34.400000000000,1.881614685059,,
34.500000000000,1.917388916016,,
34.600000000000,1.950599670410,,
34.700000000000,1.981262207031,,
34.800000000000,2.078353881836,,
34.900000000000,2.241874694824,,
35.000000000000,2.400283813477,,88.571428571429
35.100000000000,2.430946350098,,
35.200000000000,2.313415527344,,
35.300000000000,2.142227172852,,
35.400000000000,1.994041442871,,
35.500000000000,1.845848083496,,
35.600000000000,1.728317260742,,
35.700000000000,1.748756408691,,
35.800000000000,1.861175537109,,
35.900000000000,1.999145507812,,
36.000000000000,2.195884704590,,87.714285714286
36.100000000000,2.461601257324,,
36.200000000000,2.729881286621,,
36.300000000000,2.964935302734,,
36.400000000000,3.189781188965,,
36.500000000000,3.406951904297,,
36.600000000000,3.547477722168,,
36.700000000000,3.613906860352,,
36.800000000000,3.626686096191,,
36.900000000000,3.560249328613,,
37.000000000000,3.452941894531,,87.142857142857
37.100000000000,3.335411071777,,
37.200000000000,3.174446105957,,
37.300000000000,2.936836242676,,
37.400000000000,2.660896301270,,
37.500000000000,2.405395507812,,
37.600000000000,2.216323852539,,
37.700000000000,2.098793029785,,
37.800000000000,2.019584655762,,
37.900000000000,1.988929748535,,
38.000000000000,1.953155517578,,85.714285714286
38.100000000000,1.896949768066,,
38.200000000000,1.848403930664,,
38.300000000000,1.827964782715,,
38.400000000000,1.820297241211,,
38.500000000000,1.817741394043,,
38.600000000000,1.840736389160,,
38.700000000000,1.833076477051,,
38.800000000000,1.797302246094,,
38.900000000000,1.774307250977,,
39.000000000000,1.789634704590,,84.714285714286
39.100000000000,1.876510620117,,
39.200000000000,2.029808044434,,
39.300000000000,2.231651306152,,
39.400000000000,2.415611267090,,
39.500000000000,2.535697937012,,
39.600000000000,2.640449523926,,
39.700000000000,2.778419494629,,
39.800000000000,2.921501159668,,
39.900000000000,3.023704528809,,
40.000000000000,3.092689514160,10.781671524048,83.500000000000
40.100000000000,3.074806213379,,
40.200000000000,2.982826232910,,
40.300000000000,2.880622863770,,
40.400000000000,2.786087036133,,
40.500000000000,2.691551208496,,
40.600000000000,2.597015380859,,
40.700000000000,2.502479553223,,
40.800000000000,2.356849670410,,
40.900000000000,2.218879699707,,
41.000000000000,2.129455566406,,83.571428571429
41.100000000000,2.057914733887,,
41.200000000000,2.009368896484,,
41.300000000000,1.996589660645,,
41.400000000000,1.996589660645,,
41.500000000000,1.950599670410,,
41.600000000000,1.896949768066,,
41.700000000000,1.881614685059,,
41.800000000000,1.886726379395,,
41.900000000000,1.896949768066,,
42.000000000000,1.912277221680,,83.428571428571
42.100000000000,1.937828063965,,
42.200000000000,1.914833068848,,
42.300000000000,1.876510620117,,
42.400000000000,1.886726379395,,
42.500000000000,1.950599670410,,
42.600000000000,2.065574645996,,
42.700000000000,2.218879699707,,
42.800000000000,2.410499572754,,
42.900000000000,2.581687927246,,
43.000000000000,2.699218750000,,83.142857142857
43.100000000000,2.788642883301,,
43.200000000000,2.872955322266,,
43.300000000000,2.947052001953,,
43.400000000000,2.982826232910,,
43.500000000000,2.982826232910,,
43.600000000000,2.934280395508,,
43.700000000000,2.801414489746,,
43.800000000000,2.643005371094,,
43.900000000000,2.512702941895,,
44.000000000000,2.420722961426,,83.833333333333
44.100000000000,2.372177124023,,
44.200000000000,2.354293823242,,
44.300000000000,2.326187133789,,
44.400000000000,2.236763000488,,
44.500000000000,2.132011413574,,
44.600000000000,2.034919738770,,
44.700000000000,1.971046447754,,
44.800000000000,1.960823059082,,
44.900000000000,1.953155517578,,
45.000000000000,1.953155517578,,84.000000000000
45.100000000000,1.963378906250,,
45.200000000000,1.927604675293,,
45.300000000000,1.873954772949,,
45.400000000000,1.853515625000,,
45.500000000000,1.868843078613,,
45.600000000000,1.925056457520,,
45.700000000000,2.037475585938,,
45.800000000000,2.211212158203,,
45.900000000000,2.372177124023,,
46.000000000000,2.499931335449,,84.142857142857
46.100000000000,2.630233764648,,
46.200000000000,2.768203735352,,
46.300000000000,2.898506164551,,
46.400000000000,3.000709533691,,
46.500000000000,3.067138671875,,
46.600000000000,3.056915283203,,
46.700000000000,2.959831237793,,
46.800000000000,2.849960327148,,
46.900000000000,2.773315429688,,
47.000000000000,2.717102050781,,84.285714285714
47.100000000000,2.650672912598,,
47.200000000000,2.581687927246,,
47.300000000000,2.499931335449,,
47.400000000000,2.359405517578,,
47.500000000000,2.223991394043,,
47.600000000000,2.142227172852,,
47.700000000000,2.088569641113,,
47.800000000000,2.052803039551,,
47.900000000000,2.032363891602,,
48.000000000000,2.024696350098,,84.000000000000
48.100000000000,1.981262207031,,
48.200000000000,1.927604675293,,
48.300000000000,1.909721374512,,
48.400000000000,1.922500610352,,
48.500000000000,1.942939758301,,
48.600000000000,1.981262207031,,
48.700000000000,2.052803039551,,
48.800000000000,2.111564636230,,
48.900000000000,2.157554626465,,
49.000000000000,2.246986389160,,83.857142857143
49.100000000000,2.407951354980,,
49.200000000000,2.589355468750,,
49.300000000000,2.775871276855,,
49.400000000000,3.000709533691,,
49.500000000000,3.177001953125,,
49.600000000000,3.266426086426,,
49.700000000000,3.322639465332,,
49.800000000000,3.376289367676,,
49.900000000000,3.401840209961,,
50.000000000000,3.363517761230,10.211028099060,83.333333333333
50.100000000000,3.276649475098,,
50.200000000000,3.120796203613,,
50.300000000000,2.918945312500,,
50.400000000000,2.745208740234,,
50.500000000000,2.630233764648,,
50.600000000000,2.556137084961,,
50.700000000000,2.507591247559,,
50.800000000000,2.512702941895,,
50.900000000000,2.494819641113,,
51.000000000000,2.395172119141,,83.285714285714
51.100000000000,2.298080444336,,
51.200000000000,2.206100463867,,
51.300000000000,2.114120483398,,
51.400000000000,2.052803039551,,
51.500000000000,2.032363891602,,
51.600000000000,2.032363891602,,
51.700000000000,2.009368896484,,
51.800000000000,1.983818054199,,
51.900000000000,1.973594665527,,
52.000000000000,1.986373901367,,83.142857142857
52.100000000000,2.017036437988,,
52.200000000000,2.050247192383,,
52.300000000000,2.109016418457,,
52.400000000000,2.142227172852,,
52.500000000000,2.165222167969,,
52.600000000000,2.226539611816,,
52.700000000000,2.310859680176,,
52.800000000000,2.441162109375,,
52.900000000000,2.599571228027,,
53.000000000000,2.768203735352,,83.000000000000
53.100000000000,2.903617858887,,
53.200000000000,2.954719543457,,
53.300000000000,2.972602844238,,
53.400000000000,2.987930297852,,
53.500000000000,2.985374450684,,
53.600000000000,2.947052001953,,
53.700000000000,2.867851257324,,
53.800000000000,2.722213745117,,
53.900000000000,2.530586242676,,
54.000000000000,2.356849670410,,83.000000000000
54.100000000000,2.213768005371,,
54.200000000000,2.129455566406,,
54.300000000000,2.106460571289,,
54.400000000000,2.091125488281,,
54.500000000000,2.034919738770,,
54.600000000000,1.968490600586,,
54.700000000000,1.922500610352,,
54.800000000000,1.904609680176,,
54.900000000000,1.917388916016,,
55.000000000000,1.927604675293,,83.000000000000
55.100000000000,1.932716369629,,
55.200000000000,1.917388916016,,
55.300000000000,1.891838073730,,
55.400000000000,1.873954772949,,
55.500000000000,1.902061462402,,
55.600000000000,2.006813049316,,
55.700000000000,2.142227172852,,
55.800000000000,2.318519592285,,
55.900000000000,2.497375488281,,
56.000000000000,2.683891296387,,83.000000000000
56.100000000000,2.913841247559,,
56.200000000000,3.125900268555,,
56.300000000000,3.289421081543,,
56.400000000000,3.414619445801,,
56.500000000000,3.435058593750,,
56.600000000000,3.294532775879,,
56.700000000000,3.141235351562,,
56.800000000000,3.036476135254,,
56.900000000000,2.908729553223,,
57.000000000000,2.750320434570,,83.285714285714
57.100000000000,2.607238769531,,
57.200000000000,2.464157104492,,
57.300000000000,2.321075439453,,
57.400000000000,2.223991394043,,
57.500000000000,2.172889709473,,
57.600000000000,2.155006408691,,
57.700000000000,2.147338867188,,
57.800000000000,2.152450561523,,
57.900000000000,2.132011413574,,
58.000000000000,2.078353881836,,83.833333333333
58.100000000000,2.029808044434,,
58.200000000000,2.024696350098,,
58.300000000000,2.052803039551,,
58.400000000000,2.086021423340,,
58.500000000000,2.155006408691,,
58.600000000000,2.241874694824,,
58.700000000000,2.292976379395,,
58.800000000000,2.351737976074,,
58.900000000000,2.474380493164,,
59.000000000000,2.637901306152,,84.166666666667
59.100000000000,2.809082031250,,
59.200000000000,2.982826232910,,
59.300000000000,3.161674499512,,
59.400000000000,3.248542785645,,
59.500000000000,3.245986938477,,
59.600000000000,3.225547790527,,
59.700000000000,3.217880249023,,
59.800000000000,3.199996948242,,
59.900000000000,3.159118652344,,
60.000000000000,3.123344421387,11.574073791504,84.500000000000
60.100000000000,3.044143676758,,
60.200000000000,2.916389465332,,
60.300000000000,2.796310424805,,
60.400000000000,2.727325439453,,
60.500000000000,2.678779602051,,
60.600000000000,2.622566223145,,
60.700000000000,2.604682922363,,
60.800000000000,2.632789611816,,
60.900000000000,2.635345458984,,
61.000000000000,2.571464538574,,84.833333333333
61.100000000000,2.525474548340,,
61.200000000000,2.568916320801,,
61.300000000000,2.607238769531,,
61.400000000000,2.609794616699,,
61.500000000000,2.653228759766,,
61.600000000000,2.683891296387,,
61.700000000000,2.696662902832,,
61.800000000000,2.755424499512,,
61.900000000000,2.852516174316,,
62.000000000000,2.993041992188,,85.000000000000
62.100000000000,3.169334411621,,
62.200000000000,3.376289367676,,
62.300000000000,3.603691101074,,
62.400000000000,3.736549377441,,
62.500000000000,3.764656066895,,
62.600000000000,3.759544372559,,
62.700000000000,3.749320983887,,
62.800000000000,3.718666076660,,
62.900000000000,3.670120239258,,
63.000000000000,3.613906860352,,84.666666666667
63.100000000000,3.498931884766,,
63.200000000000,3.355850219727,,
63.300000000000,3.235771179199,,
63.400000000000,3.151451110840,,
63.500000000000,3.105461120605,,
63.600000000000,3.054359436035,,
63.700000000000,2.993041992188,,
63.800000000000,2.890846252441,,
63.900000000000,2.775871276855,,
64.000000000000,2.666000366211,,84.285714285714
64.100000000000,2.561248779297,,
64.200000000000,2.482040405273,,
64.300000000000,2.423278808594,,
64.400000000000,2.410499572754,,
64.500000000000,2.395172119141,,
64.600000000000,2.356849670410,,
64.700000000000,2.336410522461,,
64.800000000000,2.351737976074,,
64.900000000000,2.400283813477,,
65.000000000000,2.464157104492,,84.000000000000
65.100000000000,2.558692932129,,
65.200000000000,2.640449523926,,
65.300000000000,2.688995361328,,
65.400000000000,2.768203735352,,
65.500000000000,2.893394470215,,
65.600000000000,3.049255371094,,
65.700000000000,3.215324401855,,
65.800000000000,3.373741149902,,
65.900000000000,3.458053588867,,
66.000000000000,3.486160278320,,83.714285714286
66.100000000000,3.529594421387,,
66.200000000000,3.596023559570,,
66.300000000000,3.634346008301,,
66.400000000000,3.639457702637,,
66.500000000000,3.603691101074,,
66.600000000000,3.483604431152,,
66.700000000000,3.360961914062,,
66.800000000000,3.238319396973,,
66.900000000000,3.051811218262,,
67.000000000000,2.870399475098,,83.428571428571
67.100000000000,2.724769592285,,
67.200000000000,2.545921325684,,
67.300000000000,2.356849670410,,
67.400000000000,2.254646301270,,
67.500000000000,2.195884704590,,
67.600000000000,2.142227172852,,
67.700000000000,2.114120483398,,
67.800000000000,2.106460571289,,
67.900000000000,2.068130493164,,
68.000000000000,1.996589660645,,83.428571428571
68.100000000000,1.948051452637,,
68.200000000000,1.953155517578,,
68.300000000000,1.988929748535,,
68.400000000000,2.034919738770,,
68.500000000000,2.091125488281,,
68.600000000000,2.111564636230,,
68.700000000000,2.096237182617,,
68.800000000000,2.101348876953,,
68.900000000000,2.149894714355,,
69.000000000000,2.272529602051,,83.714285714286
69.100000000000,2.464157104492,,
69.200000000000,2.671112060547,,
69.300000000000,2.852516174316,,
69.400000000000,2.982826232910,,
69.500000000000,3.079910278320,,
69.600000000000,3.166786193848,,
69.700000000000,3.258766174316,,
69.800000000000,3.363517761230,,
69.900000000000,3.440170288086,,
70.000000000000,3.455497741699,18.036071777344,84.000000000000
70.100000000000,3.358406066895,,
70.200000000000,3.212776184082,,
70.300000000000,3.110572814941,,
70.400000000000,3.031364440918,,
70.500000000000,2.962379455566,,
70.600000000000,2.903617858887,,
70.700000000000,2.826965332031,,
70.800000000000,2.699218750000,,
70.900000000000,2.586799621582,,
71.000000000000,2.535697937012,,84.571428571429
71.100000000000,2.517814636230,,
71.200000000000,2.499931335449,,
71.300000000000,2.482040405273,,
71.400000000000,2.456489562988,,
71.500000000000,2.397727966309,,
71.600000000000,2.346626281738,,
71.700000000000,2.331298828125,,
71.800000000000,2.346626281738,,
71.900000000000,2.367065429688,,
72.000000000000,2.390060424805,,84.714285714286
72.100000000000,2.402839660645,,
72.200000000000,2.359405517578,,
72.300000000000,2.300636291504,,
72.400000000000,2.280197143555,,
72.500000000000,2.290420532227,,
72.600000000000,2.308303833008,,
72.700000000000,2.333854675293,,
72.800000000000,2.351737976074,,
72.900000000000,2.305747985840,,
73.000000000000,2.239318847656,,85.000000000000
73.100000000000,2.203544616699,,
73.200000000000,2.213768005371,,
73.300000000000,2.280197143555,,
73.400000000000,2.402839660645,,
73.500000000000,2.545921325684,,
73.600000000000,2.658340454102,,
73.700000000000,2.745208740234,,
73.800000000000,2.834632873535,,
73.900000000000,2.949607849121,,
74.000000000000,3.082466125488,,85.142857142857
74.100000000000,3.194885253906,,
74.200000000000,3.274093627930,,
74.300000000000,3.240875244141,,
74.400000000000,3.113128662109,,
74.500000000000,3.008369445801,,
74.600000000000,2.926612854004,,
74.700000000000,2.837188720703,,
74.800000000000,2.745208740234,,
74.900000000000,2.660896301270,,
75.000000000000,2.530586242676,,85.142857142857
75.100000000000,2.361961364746,,
75.200000000000,2.213768005371,,
75.300000000000,2.098793029785,,
75.400000000000,2.004257202148,,
75.500000000000,1.935272216797,,
75.600000000000,1.902061462402,,
75.700000000000,1.850959777832,,
75.800000000000,1.797302246094,,
75.900000000000,1.771751403809,,
76.000000000000,1.779418945312,,85.142857142857
76.100000000000,1.799858093262,,
76.200000000000,1.815185546875,,
76.300000000000,1.822853088379,,
76.400000000000,1.781974792480,,
76.500000000000,1.725761413574,,
76.600000000000,1.715545654297,,
76.700000000000,1.741096496582,,
76.800000000000,1.769195556641,,
76.900000000000,1.787086486816,,
77.000000000000,1.779418945312,,85.000000000000
77.100000000000,1.728317260742,,
77.200000000000,1.695106506348,,
77.300000000000,1.689994812012,,
77.400000000000,1.692550659180,,
77.500000000000,1.702766418457,,
77.600000000000,1.769195556641,,
77.700000000000,1.914833068848,,
77.800000000000,2.111564636230,,
77.900000000000,2.344070434570,,
78.000000000000,2.607238769531,,85.000000000000
78.100000000000,2.865295410156,,
78.200000000000,3.079910278320,,
78.300000000000,3.207664489746,,
78.400000000000,3.179557800293,,
78.500000000000,3.072250366211,,
78.600000000000,2.982826232910,,
78.700000000000,2.906173706055,,
78.800000000000,2.821861267090,,
78.900000000000,2.686439514160,,
79.000000000000,2.492263793945,,85.285714285714
79.100000000000,2.313415527344,,
79.200000000000,2.178001403809,,
79.300000000000,2.083465576172,,
79.400000000000,2.032363891602,,
79.500000000000,1.968490600586,,
79.600000000000,1.884170532227,,
79.700000000000,1.840736389160,,
79.800000000000,1.840736389160,,
79.900000000000,1.861175537109,,
80.000000000000,1.889282226562,14.830508232117,85.428571428571
80.100000000000,1.886726379395,,
80.200000000000,1.856071472168,,
80.300000000000,1.845848083496,,
80.400000000000,1.868843078613,,
80.500000000000,1.909721374512,,
80.600000000000,1.953155517578,,
80.700000000000,1.978706359863,,
80.800000000000,1.960823059082,,
80.900000000000,1.940383911133,,
81.000000000000,1.981262207031,,86.428571428571
81.100000000000,2.063026428223,,
81.200000000000,2.157554626465,,
81.300000000000,2.264869689941,,
81.400000000000,2.331298828125,,
81.500000000000,2.331298828125,,
81.600000000000,2.310859680176,,
81.700000000000,2.308303833008,,
81.800000000000,2.310859680176,,
81.900000000000,2.308303833008,,
82.000000000000,2.298080444336,,88.000000000000
82.100000000000,2.236763000488,,
82.200000000000,2.142227172852,,
82.300000000000,2.083465576172,,
82.400000000000,2.070686340332,,
82.500000000000,2.080909729004,,
82.600000000000,2.098793029785,,
82.700000000000,2.116676330566,,
82.800000000000,2.080909729004,,
82.900000000000,2.029808044434,,
83.000000000000,2.027252197266,,88.714285714286
83.100000000000,2.065574645996,,
